,title,link,link_alternative,link_icon,summary,datatakesensingstart,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,cloudcoverpercentage,sensoroperationalmode,gmlfootprint,footprint,tileid,hv_order_tileid,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,identifier,level1cpdiidentifier,uuid
ea0f2344-03dc-4ac0-bbff-f7ddbf6cc5b3,S2B_MSIL1C_20181122T160509_N0207_R054_T16PHS_20181122T192509,https://scihub.copernicus.eu/apihub/odata/v1/Products('ea0f2344-03dc-4ac0-bbff-f7ddbf6cc5b3')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('ea0f2344-03dc-4ac0-bbff-f7ddbf6cc5b3')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('ea0f2344-03dc-4ac0-bbff-f7ddbf6cc5b3')/Products('Quicklook')/$value,"Date: 2018-11-22T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 761.02 MB",2018-11-22 16:05:09.024,2018-11-22 16:05:09.024,2018-11-22 16:05:09.024,2018-11-22 20:30:40.981,8946,54,49.6118,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20181122T160509_N0207_R054_T16PHS_20181122T192509.SAFE,Multi-Spectral Instrument,MSI,761.02 MB,GS2B_20181122T160509_008946_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20181122T160509_N0207_R054_T16PHS_20181122T192509,,ea0f2344-03dc-4ac0-bbff-f7ddbf6cc5b3
eed5c046-77bc-4be1-be6a-c2994cb50deb,S2A_MSIL1C_20181107T160511_N0207_R054_T16PHR_20181107T193028,https://scihub.copernicus.eu/apihub/odata/v1/Products('eed5c046-77bc-4be1-be6a-c2994cb50deb')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('eed5c046-77bc-4be1-be6a-c2994cb50deb')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('eed5c046-77bc-4be1-be6a-c2994cb50deb')/Products('Quicklook')/$value,"Date: 2018-11-07T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 776.77 MB",2018-11-07 16:05:11.024,2018-11-07 16:05:11.024,2018-11-07 16:05:11.024,2018-11-07 23:39:30.893,17640,54,34.6643,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098)))",16PHR,PR16H,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20181107T160511_N0207_R054_T16PHR_20181107T193028.SAFE,Multi-Spectral Instrument,MSI,776.77 MB,GS2A_20181107T160511_017640_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20181107T160511_N0207_R054_T16PHR_20181107T193028,,eed5c046-77bc-4be1-be6a-c2994cb50deb
ef244aa7-2dee-4218-827e-1e552e456062,S2B_MSIL1C_20190312T160509_N0207_R054_T16PHR_20190312T210146,https://scihub.copernicus.eu/apihub/odata/v1/Products('ef244aa7-2dee-4218-827e-1e552e456062')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('ef244aa7-2dee-4218-827e-1e552e456062')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('ef244aa7-2dee-4218-827e-1e552e456062')/Products('Quicklook')/$value,"Date: 2019-03-12T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 764.32 MB",2019-03-12 16:05:09.024,2019-03-12 16:05:09.024,2019-03-12 16:05:09.024,2019-03-13 08:21:15.473,10519,54,22.8333,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190312T160509_N0207_R054_T16PHR_20190312T210146.SAFE,Multi-Spectral Instrument,MSI,764.32 MB,GS2B_20190312T160509_010519_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190312T160509_N0207_R054_T16PHR_20190312T210146,S2B_OPER_MSI_L1C_TL_SGS__20190312T210146_A010519_T16PHR_N02.07,ef244aa7-2dee-4218-827e-1e552e456062
ef32436f-a83e-4396-b644-aee4771515e6,S2A_MSIL1C_20190725T160521_N0208_R054_T16PHS_20190725T205859,https://scihub.copernicus.eu/apihub/odata/v1/Products('ef32436f-a83e-4396-b644-aee4771515e6')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('ef32436f-a83e-4396-b644-aee4771515e6')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('ef32436f-a83e-4396-b644-aee4771515e6')/Products('Quicklook')/$value,"Date: 2019-07-25T16:05:21.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 556.56 MB",2019-07-25 16:05:21.024,2019-07-25 16:05:21.024,2019-07-25 16:05:21.024,2019-07-26 01:20:02.803,21358,54,99.9431,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.08,Sentinel-2,S2A_MSIL1C_20190725T160521_N0208_R054_T16PHS_20190725T205859.SAFE,Multi-Spectral Instrument,MSI,556.56 MB,GS2A_20190725T160521_021358_N02.08,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190725T160521_N0208_R054_T16PHS_20190725T205859,S2A_OPER_MSI_L1C_TL_MTI__20190725T205859_A021358_T16PHS_N02.08,ef32436f-a83e-4396-b644-aee4771515e6
f2d85a8d-43f7-4ad7-acb1-82c6a28845fd,S2B_MSIL1C_20190710T160519_N0208_R054_T16PHS_20190710T192350,https://scihub.copernicus.eu/apihub/odata/v1/Products('f2d85a8d-43f7-4ad7-acb1-82c6a28845fd')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f2d85a8d-43f7-4ad7-acb1-82c6a28845fd')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f2d85a8d-43f7-4ad7-acb1-82c6a28845fd')/Products('Quicklook')/$value,"Date: 2019-07-10T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 596.80 MB",2019-07-10 16:05:19.024,2019-07-10 16:05:19.024,2019-07-10 16:05:19.024,2019-07-10 20:35:10.342,12235,54,95.93,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190710T160519_N0208_R054_T16PHS_20190710T192350.SAFE,Multi-Spectral Instrument,MSI,596.80 MB,GS2B_20190710T160519_012235_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190710T160519_N0208_R054_T16PHS_20190710T192350,S2B_OPER_MSI_L1C_TL_SGS__20190710T192350_A012235_T16PHS_N02.08,f2d85a8d-43f7-4ad7-acb1-82c6a28845fd
f3074a27-5b8a-40b9-b2a9-dbd680ead715,S2A_MSIL1C_20181028T160511_N0206_R054_T17PKL_20181028T193702,https://scihub.copernicus.eu/apihub/odata/v1/Products('f3074a27-5b8a-40b9-b2a9-dbd680ead715')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f3074a27-5b8a-40b9-b2a9-dbd680ead715')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f3074a27-5b8a-40b9-b2a9-dbd680ead715')/Products('Quicklook')/$value,"Date: 2018-10-28T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 535.21 MB",2018-10-28 16:05:11.024,2018-10-28 16:05:11.024,2018-10-28 16:05:11.024,2018-10-29 14:23:56.127,17497,54,100.0,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73603716546816 9.946907083661275,-82.73512298728902 8.954238135659569,-82.7301571019239 8.948227359448609,-83.72821377041564 9.940217569697982,-83.73603716546816</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73603716546816 9.940217569697982, -83.72821377041564 8.948227359448609, -82.7301571019239 8.954238135659569, -82.73512298728902 9.946907083661275, -83.73603716546816 9.940217569697982)))",17PKL,PL17K,SAFE,02.06,Sentinel-2,S2A_MSIL1C_20181028T160511_N0206_R054_T17PKL_20181028T193702.SAFE,Multi-Spectral Instrument,MSI,535.21 MB,GS2A_20181028T160511_017497_N02.06,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20181028T160511_N0206_R054_T17PKL_20181028T193702,,f3074a27-5b8a-40b9-b2a9-dbd680ead715
f435800b-bb64-4cbf-abe1-c23141b996dc,S2B_MSIL1C_20190918T160509_N0208_R054_T16PHR_20190918T205746,https://scihub.copernicus.eu/apihub/odata/v1/Products('f435800b-bb64-4cbf-abe1-c23141b996dc')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f435800b-bb64-4cbf-abe1-c23141b996dc')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f435800b-bb64-4cbf-abe1-c23141b996dc')/Products('Quicklook')/$value,"Date: 2019-09-18T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 788.27 MB",2019-09-18 16:05:09.024,2019-09-18 16:05:09.024,2019-09-18 16:05:09.024,2019-09-19 00:28:42.811,13236,54,26.2975,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190918T160509_N0208_R054_T16PHR_20190918T205746.SAFE,Multi-Spectral Instrument,MSI,788.27 MB,GS2B_20190918T160509_013236_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190918T160509_N0208_R054_T16PHR_20190918T205746,S2B_OPER_MSI_L1C_TL_EPAE_20190918T205746_A013236_T16PHR_N02.08,f435800b-bb64-4cbf-abe1-c23141b996dc
f4e7ccf2-71f6-49f6-b1e8-02abaeb7be2a,S2B_MSIL1C_20190531T160519_N0207_R054_T16PHS_20190531T192547,https://scihub.copernicus.eu/apihub/odata/v1/Products('f4e7ccf2-71f6-49f6-b1e8-02abaeb7be2a')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f4e7ccf2-71f6-49f6-b1e8-02abaeb7be2a')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f4e7ccf2-71f6-49f6-b1e8-02abaeb7be2a')/Products('Quicklook')/$value,"Date: 2019-05-31T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 751.83 MB",2019-05-31 16:05:19.024,2019-05-31 16:05:19.024,2019-05-31 16:05:19.024,2019-05-31 21:26:50.155,11663,54,33.3217,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190531T160519_N0207_R054_T16PHS_20190531T192547.SAFE,Multi-Spectral Instrument,MSI,751.83 MB,GS2B_20190531T160519_011663_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190531T160519_N0207_R054_T16PHS_20190531T192547,S2B_OPER_MSI_L1C_TL_SGS__20190531T192547_A011663_T16PHS_N02.07,f4e7ccf2-71f6-49f6-b1e8-02abaeb7be2a
f5b6b111-9447-434c-bb4c-91a738c31059,S2B_MSIL1C_20190421T160519_N0207_R054_T16PHS_20190421T192433,https://scihub.copernicus.eu/apihub/odata/v1/Products('f5b6b111-9447-434c-bb4c-91a738c31059')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f5b6b111-9447-434c-bb4c-91a738c31059')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f5b6b111-9447-434c-bb4c-91a738c31059')/Products('Quicklook')/$value,"Date: 2019-04-21T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 728.47 MB",2019-04-21 16:05:19.024,2019-04-21 16:05:19.024,2019-04-21 16:05:19.024,2019-04-21 22:12:40.462,11091,54,67.0188,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190421T160519_N0207_R054_T16PHS_20190421T192433.SAFE,Multi-Spectral Instrument,MSI,728.47 MB,GS2B_20190421T160519_011091_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190421T160519_N0207_R054_T16PHS_20190421T192433,S2B_OPER_MSI_L1C_TL_SGS__20190421T192433_A011091_T16PHS_N02.07,f5b6b111-9447-434c-bb4c-91a738c31059
f64ba26c-429c-4258-967b-72c1099d084b,S2A_MSIL1C_20190615T160511_N0207_R054_T16PHR_20190615T210000,https://scihub.copernicus.eu/apihub/odata/v1/Products('f64ba26c-429c-4258-967b-72c1099d084b')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f64ba26c-429c-4258-967b-72c1099d084b')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f64ba26c-429c-4258-967b-72c1099d084b')/Products('Quicklook')/$value,"Date: 2019-06-15T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 706.67 MB",2019-06-15 16:05:11.024,2019-06-15 16:05:11.024,2019-06-15 16:05:11.024,2019-06-15 23:19:45.299,20786,54,67.5456,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190615T160511_N0207_R054_T16PHR_20190615T210000.SAFE,Multi-Spectral Instrument,MSI,706.67 MB,GS2A_20190615T160511_020786_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190615T160511_N0207_R054_T16PHR_20190615T210000,S2A_OPER_MSI_L1C_TL_MTI__20190615T210000_A020786_T16PHR_N02.07,f64ba26c-429c-4258-967b-72c1099d084b
f795ee38-5db9-48b4-857c-6cf3aef4c98d,S2B_MSIL1C_20181202T160509_N0207_R054_T16PHS_20181202T192716,https://scihub.copernicus.eu/apihub/odata/v1/Products('f795ee38-5db9-48b4-857c-6cf3aef4c98d')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f795ee38-5db9-48b4-857c-6cf3aef4c98d')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f795ee38-5db9-48b4-857c-6cf3aef4c98d')/Products('Quicklook')/$value,"Date: 2018-12-02T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 784.02 MB",2018-12-02 16:05:09.024,2018-12-02 16:05:09.024,2018-12-02 16:05:09.024,2018-12-03 08:52:24.713,9089,54,6.4056,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20181202T160509_N0207_R054_T16PHS_20181202T192716.SAFE,Multi-Spectral Instrument,MSI,784.02 MB,GS2B_20181202T160509_009089_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20181202T160509_N0207_R054_T16PHS_20181202T192716,,f795ee38-5db9-48b4-857c-6cf3aef4c98d
f79e59f3-db9a-41d2-8329-7337121fe8f7,S2B_MSIL1C_20190710T160519_N0208_R054_T17PKL_20190710T192350,https://scihub.copernicus.eu/apihub/odata/v1/Products('f79e59f3-db9a-41d2-8329-7337121fe8f7')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f79e59f3-db9a-41d2-8329-7337121fe8f7')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f79e59f3-db9a-41d2-8329-7337121fe8f7')/Products('Quicklook')/$value,"Date: 2019-07-10T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 531.31 MB",2019-07-10 16:05:19.024,2019-07-10 16:05:19.024,2019-07-10 16:05:19.024,2019-07-10 20:34:36.910,12235,54,99.8262,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982, -83.72821 8.948227359448609)))",17PKL,PL17K,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190710T160519_N0208_R054_T17PKL_20190710T192350.SAFE,Multi-Spectral Instrument,MSI,531.31 MB,GS2B_20190710T160519_012235_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190710T160519_N0208_R054_T17PKL_20190710T192350,S2B_OPER_MSI_L1C_TL_SGS__20190710T192350_A012235_T17PKL_N02.08,f79e59f3-db9a-41d2-8329-7337121fe8f7
f8693b1d-e357-4ae3-af74-f38feb9ee9f6,S2B_MSIL1C_20190928T160509_N0208_R054_T16PHR_20190928T192647,https://scihub.copernicus.eu/apihub/odata/v1/Products('f8693b1d-e357-4ae3-af74-f38feb9ee9f6')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f8693b1d-e357-4ae3-af74-f38feb9ee9f6')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f8693b1d-e357-4ae3-af74-f38feb9ee9f6')/Products('Quicklook')/$value,"Date: 2019-09-28T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 662.85 MB",2019-09-28 16:05:09.024,2019-09-28 16:05:09.024,2019-09-28 16:05:09.024,2019-09-29 03:11:15.821,13379,54,86.9326,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190928T160509_N0208_R054_T16PHR_20190928T192647.SAFE,Multi-Spectral Instrument,MSI,662.85 MB,GS2B_20190928T160509_013379_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190928T160509_N0208_R054_T16PHR_20190928T192647,S2B_OPER_MSI_L1C_TL_SGS__20190928T192647_A013379_T16PHR_N02.08,f8693b1d-e357-4ae3-af74-f38feb9ee9f6
f8b0a230-a883-45d0-b2ab-7eb41775a610,S2B_MSIL1C_20190111T160509_N0207_R054_T17PKL_20190111T192709,https://scihub.copernicus.eu/apihub/odata/v1/Products('f8b0a230-a883-45d0-b2ab-7eb41775a610')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('f8b0a230-a883-45d0-b2ab-7eb41775a610')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('f8b0a230-a883-45d0-b2ab-7eb41775a610')/Products('Quicklook')/$value,"Date: 2019-01-11T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 760.41 MB",2019-01-11 16:05:09.024,2019-01-11 16:05:09.024,2019-01-11 16:05:09.024,2019-01-11 21:34:25.584,9661,54,53.5722,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73602 9.940217569697982, -83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190111T160509_N0207_R054_T17PKL_20190111T192709.SAFE,Multi-Spectral Instrument,MSI,760.41 MB,GS2B_20190111T160509_009661_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190111T160509_N0207_R054_T17PKL_20190111T192709,,f8b0a230-a883-45d0-b2ab-7eb41775a610
